715;0.001;7.02E-13;8.43E-13;7.02E-11;7.51E-11;6.43E-13;2.36E-09;2.13E-09;2.13E-09;7.10E-13;0.004222519;0.00275609;0.003150811;1.61E-12;1.75E-12;1.73E-12;0.003809239;0.00365835;0.003740945;0.001936293;1.39E-12;1.45E-12;1.36E-12;4.21E-09;4.12E-09;3.52E-09;2E-10;-1.032E-15;0;0;0.000000562
720;0.001;5.40E-13;6.24E-13;5.11E-11;5.54E-11;4.79E-13;1.74E-09;1.55E-09;1.56E-09;4.95E-13;0.00308637;0.002048543;0.002352259;1.23E-12;1.32E-12;1.34E-12;0.002903827;0.002849837;0.002841267;0.001537614;1.05E-12;1.13E-12;1.05E-12;3.32E-09;3.01E-09;3.38E-09;1E-10;-1.403E-15;0;0;0.000000432
725;0.001;3.89E-13;4.39E-13;3.70E-11;4.01E-11;3.38E-13;1.24E-09;1.10E-09;1.09E-09;3.98E-13;0.002257676;0.001461373;0.001708515;9.02E-13;9.92E-13;9.74E-13;0.002189859;0.002178516;0.002087003;0.001164588;7.73E-13;9.09E-13;8.20E-13;2.56E-09;2.68E-09;2.42E-09;1E-10;-1.435E-15;0;0;0.000000313
730;0.001;2.58E-13;3.08E-13;2.67E-11;2.82E-11;2.29E-13;8.42E-10;7.69E-10;7.49E-10;2.82E-13;0.001520132;0.000989124;0.001210895;6.68E-13;7.20E-13;7.05E-13;0.001554505;0.001496404;0.001502839;0.000848055;5.88E-13;6.90E-13;6.09E-13;6.78E-10;1.93E-09;1.79E-09;0;-1.47E-15;0;0;0.000000227
735;0.001;1.78E-13;2.16E-13;1.88E-11;2.05E-11;1.59E-13;5.69E-10;4.87E-10;5.06E-10;1.62E-13;0.000988837;0.000665855;0.000826573;4.37E-13;4.98E-13;4.92E-13;0.001075144;0.001106129;0.001056988;0.000600129;4.42E-13;5.19E-13;4.45E-13;6.82E-10;1.26E-09;1.09E-09;0;-1.51E-15;0;0;0.000000174
740;0.001;1.25E-13;1.52E-13;1.34E-11;1.39E-11;1.00E-13;3.66E-10;3.51E-10;3.34E-10;1.51E-13;0.00076846;0.000457835;0.000578727;3.60E-13;3.38E-13;3.44E-13;0.00075839;0.000794746;0.000711592;0.000418827;3.19E-13;3.94E-13;3.39E-13;6.96E-10;5.85E-10;6.22E-10;0;-1.554E-15;0;0;0.00000012
745;0.001;4.83E-14;1.03E-13;9.25E-12;9.76E-12;7.12E-14;2.59E-10;2.20E-10;2.13E-10;4.36E-14;0.000525914;0.000308798;0.000424356;2.24E-13;2.52E-13;2.40E-13;0.000536793;0.000489033;0.000502687;0.00029451;2.41E-13;3.08E-13;2.70E-13;1.26E-10;5.20E-10;-2.16E-11;0;-1.603E-15;0;0;8.24E-08
750;0.001;7.02E-14;6.14E-14;6.35E-12;6.26E-12;4.51E-14;1.56E-10;1.59E-10;1.69E-10;2.18E-13;0.000472732;0.00019243;0.000321527;1.72E-13;1.37E-13;1.99E-13;0.000416738;0.000418624;0.000296438;0.000211656;1.78E-13;1.33E-13;1.78E-13;8.06E-10;4.84E-10;1.04E-09;0;-1.656E-15;0;0;6.37E-08
755;0.001;4.25E-14;4.40E-14;4.75E-12;3.67E-12;4.71E-14;1.27E-10;1.08E-10;9.60E-11;1.38E-13;0.000380172;0.000136191;0.000202983;4.52E-14;7.92E-14;1.31E-13;0.00028529;0.000354525;0.000276045;0.000157173;1.25E-13;4.18E-14;1.45E-13;1.06E-09;-4.11E-12;1.00E-09;0;-1.714E-15;0;0;4.41E-08
760;0.001;5.24E-14;2.55E-14;3.03E-12;3.53E-12;2.86E-14;9.09E-11;9.67E-11;7.75E-11;1.48E-13;0.000278575;9.14E-05;0.000135524;1.23E-13;5.17E-14;9.58E-14;0.000263634;0.000243134;0.00018145;0.000118438;9.27E-14;9.14E-14;7.12E-14;1.63E-09;5.19E-10;1.29E-10;0;-1.781E-15;0;0;4.56E-08
765;0.001;3.48E-14;1.15E-14;7.96E-13;1.04E-12;2.51E-14;9.35E-11;5.48E-11;5.39E-11;1.45E-13;0.000317221;7.28E-05;0.000109705;4.85E-14;2.19E-14;4.27E-14;0.000144181;0.000187673;0.000124833;8.53E-05;7.06E-14;1.62E-14;5.60E-14;1.32E-09;8.92E-11;3.49E-10;0;-1.848E-15;0;0;2.37E-08
770;0.001;5.34E-14;3.69E-15;1.72E-12;2.39E-12;2.57E-15;5.09E-11;4.99E-11;3.44E-11;1.69E-13;0.00014063;3.96E-05;3.57E-05;1.00E-14;-4.34E-15;2.73E-14;0.0001556;0.000120436;0.000111426;5.95E-05;5.34E-14;-4.98E-14;2.83E-14;9.14E-10;2.06E-10;2.79E-10;0;-2.395E-15;0;0;2.45E-08
775;0.001;1.21E-15;3.03E-15;7.80E-14;8.76E-13;-7.00E-15;3.89E-11;3.42E-11;2.05E-11;1.47E-13;0.000202287;3.88E-05;1.26E-05;-2.96E-14;-1.90E-14;1.39E-15;9.27E-05;0.000139114;7.14E-05;4.73E-05;1.82E-14;-1.47E-14;3.56E-14;-1.13E-11;4.67E-10;1.05E-09;0;-1.995E-15;0;0;2.56E-08
780;0.001;1.92E-14;-1.37E-14;2.00E-12;2.62E-12;-8.64E-15;7.87E-13;1.03E-11;-3.99E-12;1.03E-13;0.000317884;1.48E-05;1.40E-05;-4.19E-15;-2.46E-14;-1.31E-15;6.52E-05;0.000151754;7.70E-05;4.46E-05;5.52E-14;-5.68E-14;1.93E-14;3.94E-10;-4.18E-11;3.11E-10;0;-2.595E-15;0;0;2.66E-08
